微信消息记录     导出时间:2017-01-08 15:20:13
－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－
ID                            时间                     联系人                   状态                类型                消息
			<cdnthumbaeskey>ac85380976e24e529123b7bf6f903bb2</cdnthumbaeskey>
			<aeskey>ac85380976e24e529123b7bf6f903bb2</aeskey>
			<encryver>0</encryver>
		</appattach>
		<extinfo />
		<sourceusername />
		<sourcedisplayname />
		<commenturl />
		<thumburl />
		<md5 />
		<statextstr>GhQKEnd4ZGU5NTNiNzBlMjI3ZjA3ZA==</statextstr>
		<md5>5b752cc0bb8216d708b724441a1a81d4</md5>
	</appmsg>
	<fromusername>wxid_5f2d1nmaczwy21</fromusername>
	<scene>0</scene>
	<appinfo>
		<version>47</version>
		<appname>咕咚</appname>
	</appinfo>
	<commenturl></commenturl>
</msg>

2215573545@chatroom           2016-12-12 11:33:54      大肘棒                   接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-12 11:34:17      大肘棒                   接收                文本                【打卡】健身房跑步+29min
2215573545@chatroom           2016-12-12 12:29:16      070-期待的使者           接收                网页                
                                                                                          
2215573545@chatroom           2016-12-12 12:29:33      070-期待的使者           接收                文本                【打卡】跑步66分钟
2215573545@chatroom           2016-12-12 12:39:54      158-图腾                 接收                文本                【打卡】有氧40分钟，拉伸15分钟
2215573545@chatroom           2016-12-12 14:48:12      025suliangyi             接收                文本                北京那个地方的滑雪比较好
2215573545@chatroom           2016-12-12 14:48:35      017liangwenyan           接收                文本                南山
2215573545@chatroom           2016-12-12 14:54:55      025suliangyi             接收                文本                人多么
2215573545@chatroom           2016-12-12 14:55:14      025suliangyi             接收                文本                当天去的话，大概能玩几个小时
2215573545@chatroom           2016-12-12 14:56:01      017liangwenyan           接收                文本                人很多，如果自己开车的话，开门就去大概玩四五个吧，最后是你自己累了
2215573545@chatroom           2016-12-12 14:57:46      025suliangyi             接收                文本                太远了
2215573545@chatroom           2016-12-12 14:57:52      025suliangyi             接收                文本                南山有点远呀
2215573545@chatroom           2016-12-12 15:07:08      182zhuangxiaozhuang      接收                网页                微信红包
                                                                                          https://wxapp.tenpay.com/mmpayhb/wxhb_personalreceive?showwxpaytitle=1&msgtype=1&channelid=1&sendid=1000036401201612127062890146688&ver=6&sign=094e60a372b7a51467f335defb2c301246f50490439080f3e44a47f6f60085c998d32e74167f2aca6fdbce4e1f3a13844b0655c5e86e6a7c795aa3ddb84c238b7fa69d8d61c8f9327c5fbba918129ca66b690d32ea20121fe67b02b03a0c41e2
2215573545@chatroom           2016-12-12 15:08:06      220adang                 接收                文本                @Judy 差距这么大
2215573545@chatroom           2016-12-12 15:08:11      217-Judy                 接收                动画表情            [动画表情]
2215573545@chatroom           2016-12-12 15:08:33      133-慢慢慢-学生          接收                文本                1.11
2215573545@chatroom           2016-12-12 15:08:36      217-Judy                 接收                动画表情            [动画表情]
2215573545@chatroom           2016-12-12 15:22:22      182zhuangxiaozhuang      接收                文本                [偷笑][偷笑]
2215573545@chatroom           2016-12-12 15:22:39      182zhuangxiaozhuang      接收                文本                听说@BadGirl 回来了，我也回归
2215573545@chatroom           2016-12-12 15:55:48      大肘棒                   接收                文本                @北京昌平~小苏 万龙八亿
2215573545@chatroom           2016-12-12 15:56:07      大肘棒                   接收                文本                很近
2215573545@chatroom           2016-12-12 15:56:43      025suliangyi             接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-12 15:56:47      025suliangyi             接收                文本                我们打算去这个
2215573545@chatroom           2016-12-12 19:45:42      163liangleshengxiadexin  接收                文本                【打卡】瑜伽一小时
2215573545@chatroom           2016-12-12 19:45:45      163liangleshengxiadexin  接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-12 19:56:45      059-安静                 接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-12 19:57:04      059-安静                 接收                文本                【打卡】keep 36分钟
2215573545@chatroom           2016-12-12 21:09:02      186-沂顾                 接收                文本                【打卡】跑步15min+单车40min+静蹲10min
2215573545@chatroom           2016-12-12 21:09:10      186-沂顾                 接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-12 21:29:29      067-李晓伟               接收                文本                【打卡】健身房+90分钟
2215573545@chatroom           2016-12-12 22:32:30      我                       发送                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-12 22:32:49      我                       发送                文本                【打卡】塑背+腹肌撕裂 24min
2215573545@chatroom           2016-12-12 22:33:53      105-七七_seven           接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-12 22:34:07      105-七七_seven           接收                文本                【打卡】keep 73min
2215573545@chatroom           2016-12-12 22:36:11      111daya                  接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-12 22:36:12      111daya                  接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-12 22:36:32      111daya                  接收                文本                【打卡】羽毛球+keep 200min
2215573545@chatroom           2016-12-12 23:11:54      194-JH2016JC             接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-12 23:12:10      194-JH2016JC             接收                文本                【打卡】keep27min
2215573545@chatroom           2016-12-13 07:07:23      112-@蔡                  接收                文本                【打卡】跑步23min
2215573545@chatroom           2016-12-13 07:07:24      112-@蔡                  接收                网页                @蔡的跑步打卡
                                                                                          http://mi.mixpay.cn/app/#/detail/QSRunningTeam/A3A27mRq
2215573545@chatroom           2016-12-13 07:13:17      120-Avenue               接收                文本                【打卡】Keep＋19mins
2215573545@chatroom           2016-12-13 07:13:18      120-Avenue               接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 08:34:17      183-littletwo            接收                文本                【打卡】跑步38分钟
2215573545@chatroom           2016-12-13 08:34:21      183-littletwo            接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 09:08:57      194-JH2016JC             接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 09:09:00      194-JH2016JC             接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 17:08:23      林行                     接收                文本                【打卡】羽毛球+60min
2215573545@chatroom           2016-12-13 17:08:29      林行                     接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 17:30:09      单🐾单🍀             接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 17:36:25      133-慢慢慢-学生          接收                文本                小林的羽毛球拍也是TK吗
2215573545@chatroom           2016-12-13 18:03:57      極限夢                   接收                文本                【打卡】乒乓球 1h
2215573545@chatroom           2016-12-13 18:05:16      極限夢                   接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 18:55:09      110-江涛骇浪             接收                文本                【打卡】跑步+37分钟
2215573545@chatroom           2016-12-13 18:55:10      110-江涛骇浪             接收                网页                我用 悦跑圈 跑了6.06公里
                                                                                          http://sharesdk.thejoyrun.com/1NwMdi
2215573545@chatroom           2016-12-13 19:08:55      182zhuangxiaozhuang      接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 19:08:56      182zhuangxiaozhuang      接收                文本                【打卡】单车  30min
2215573545@chatroom           2016-12-13 20:18:57      大肘棒                   接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 20:19:12      大肘棒                   接收                文本                【打卡】跑步+60min
2215573545@chatroom           2016-12-13 20:32:17      林行                     接收                文本                @慢呆の泣 情侣拍吗[偷笑]
2215573545@chatroom           2016-12-13 20:34:08      186-沂顾                 接收                文本                【打卡】跑步30min+核心20min
2215573545@chatroom           2016-12-13 20:34:16      186-沂顾                 接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 20:54:10      013yuncengshangdeyangguang接收                文本                【打卡】健身房40分钟
2215573545@chatroom           2016-12-13 20:54:15      013yuncengshangdeyangguang接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 20:55:00      111daya                  接收                文本                【打卡】keep 30min
2215573545@chatroom           2016-12-13 20:55:03      111daya                  接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 20:55:17      林行                     接收                文本                @慢呆の泣 tk15
2215573545@chatroom           2016-12-13 21:00:39      133-慢慢慢-学生          接收                文本                我双十二刚入TK15
2215573545@chatroom           2016-12-13 21:02:21      067-李晓伟               接收                文本                【打卡】健身房+90分钟
2215573545@chatroom           2016-12-13 21:05:17      单🐾单🍀             接收                文本                【打卡】健身房跑步30分钟加普拉提45分钟
2215573545@chatroom           2016-12-13 21:05:24      单🐾单🍀             接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 21:08:02      liuxiangguo              接收                文本                【打卡】keep 23min
2215573545@chatroom           2016-12-13 21:08:10      liuxiangguo              接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 21:09:37      林行                     接收                文本                @慢呆の泣 不得了
2215573545@chatroom           2016-12-13 21:27:47      158-图腾                 接收                文本                【打卡】肩部35分钟，有氧25分钟
2215573545@chatroom           2016-12-13 21:30:21      133-慢慢慢-学生          接收                文本                【打卡】羽毛球90min
2215573545@chatroom           2016-12-13 21:30:29      <?xml version="1.0"?>    接收                视频                [视频]
2215573545@chatroom           2016-12-13 21:34:28      126-三少126sanshao       接收                文本                厉害了我的哥
2215573545@chatroom           2016-12-13 21:36:03      133-慢慢慢-学生          接收                文本                hhh
2215573545@chatroom           2016-12-13 21:36:10      133-慢慢慢-学生          接收                文本                年轻人
2215573545@chatroom           2016-12-13 21:39:26      105-七七_seven           接收                文本                【打卡】keep 65min
2215573545@chatroom           2016-12-13 21:39:29      105-七七_seven           接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 21:51:33      241DrPP                  接收                文本                【打卡】无氧背部肱二头肌70分钟
2215573545@chatroom           2016-12-13 21:51:37      241DrPP                  接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 21:56:25      201-海龙201hailong       接收                文本                【打卡】keep 43分钟
2215573545@chatroom           2016-12-13 21:56:29      201-海龙201hailong       接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 22:25:17      玲子                     接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-13 22:25:34      玲子                     接收                文本                【打卡】跑步49分钟
2215573545@chatroom           2016-12-13 23:51:43      200ZR                    接收                文本                【打卡】keep 10min + plank 5min
2215573545@chatroom           2016-12-13 23:52:01      200ZR                    接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 07:31:39      112-@蔡                  接收                文本                【打卡】跑步35min
2215573545@chatroom           2016-12-14 07:31:40      112-@蔡                  接收                网页                wxid_5f2d1nmaczwy21:
<?xml version="1.0"?>
<msg>
	<appmsg appid="wxde953b70e227f07d" sdkver="0">
		<title>咕咚，见证我运动第70天</title>
		<des />
		<action />
		<type>2</type>
		<showtype>0</showtype>
		<mediatagname />
		<messageext />
		<messageaction />
		<content />
		<contentattr>0</contentattr>
		<url />
		<lowurl />
		<dataurl />
		<lowdataurl />
		<appattach>
			<totallen>356249</totallen>
			<attachid>@cdn_304c020100044530430201000204794a4f2a02033d601d02046816a3b40204585084db0421323231353537333534354063686174726f6f6d3438315f313438313637313839390201000201000400_29052c770a1c475db935044ed2e91c0e_1</attachid>
			<emoticonmd5 />
			<fileext />
			<cdnattachurl>304c020100044530430201000204794a4f2a02033d601d02046816a3b40204585084db0421323231353537333534354063686174726f6f6d3438315f313438313637313839390201000201000400</cdnattachurl>
			<cdnthumburl>304c020100044530430201000204794a4f2a02033d601d02046816a3b40204585084db0421323231353537333534354063686174726f6f6d3438315f313438313637313839390201000201000400</cdnthumburl>
			<cdnthumbmd5 />
			<cdnthumblength>10880</cdnthumblength>
			<cdnthumbwidth>297</cdnthumbwidth>
			<cdnthumbheight>600</cdnthumbheight>
			<cdnthumbaeskey>29052c770a1c475db935044ed2e91c0e</cdnthumbaeskey>
			<aeskey>29052c770a1c475db935044ed2e91c0e</aeskey>
			<encryver>0</encryver>
		</appattach>
		<extinfo />
		<sourceusername />
		<sourcedisplayname />
		<commenturl />
		<thumburl />
		<md5 />
		<statextstr>GhQKEnd4ZGU5NTNiNzBlMjI3ZjA3ZA==</statextstr>
		<md5>e27dbc587e8e6a5320f5e0697c25b6a8</md5>
	</appmsg>
	<fromusername>wxid_5f2d1nmaczwy21</fromusername>
	<scene>0</scene>
	<appinfo>
		<version>47</version>
		<appname>咕咚</appname>
	</appinfo>
	<commenturl></commenturl>
</msg>

2215573545@chatroom           2016-12-14 07:41:18      194-JH2016JC             接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 07:41:56      194-JH2016JC             接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 07:50:39      194-JH2016JC             接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 07:51:02      111daya                  接收                文本                厉害了
2215573545@chatroom           2016-12-14 07:51:14      111daya                  接收                文本                露个脸呗
2215573545@chatroom           2016-12-14 08:27:13      161-@(ㅎ︵ㅎ)@           接收                文本                露个脸呗
2215573545@chatroom           2016-12-14 08:28:02      201-海龙201hailong       接收                文本                厉害了我的姐
2215573545@chatroom           2016-12-14 08:28:23      <?xml version="1.0"?>    接收                视频                [视频]
2215573545@chatroom           2016-12-14 08:31:53      108-Danst                接收                文本                我的妈呀
2215573545@chatroom           2016-12-14 09:12:29      067-李晓伟               接收                文本                【晨跑】44分钟
2215573545@chatroom           2016-12-14 09:12:36      067-李晓伟               接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 09:44:43      194-JH2016JC             接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 09:45:21      194-JH2016JC             接收                文本                感觉我有两块小腹肌了👻
2215573545@chatroom           2016-12-14 09:45:42      220adang                 接收                文本                [强]
2215573545@chatroom           2016-12-14 09:49:50      013yuncengshangdeyangguang接收                动画表情            [动画表情]
2215573545@chatroom           2016-12-14 10:28:44      194-JH2016JC             接收                网页                难得的良心健身食谱！超详细！
                                                                                          http://mp.weixin.qq.com/s?__biz=MjM5Njg3OTU2MQ==&amp;mid=509677681&amp;idx=2&amp;sn=d6a28f2bd470fb08905125d081b67cb7&amp;mpshare=1&amp;scene=1&amp;srcid=1214VciA9EA4lVkY4WW4tO6X#rd
2215573545@chatroom           2016-12-14 10:30:05      194-JH2016JC             接收                文本                哈哈，今天的健身谜内容污的不能看，发个食谱，要看自己进去找[偷笑]
2215573545@chatroom           2016-12-14 15:45:08      201-海龙201hailong       接收                文本                @浙江～翔妈 我也看到了[偷笑]
2215573545@chatroom           2016-12-14 16:15:57      245-霍志斌               接收                文本                @浙江～翔妈 [强]
2215573545@chatroom           2016-12-14 19:06:33      059-安静                 接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 19:06:53      059-安静                 接收                文本                【打卡】keep 35分钟
2215573545@chatroom           2016-12-14 20:11:37      小男孩飞向中南海🇨�   接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 20:12:02      小男孩飞向中南海🇨�   接收                文本                【打卡】羽毛球 120min
2215573545@chatroom           2016-12-14 20:45:53      013yuncengshangdeyangguang接收                文本                【打卡】keep21分钟
2215573545@chatroom           2016-12-14 20:45:54      013yuncengshangdeyangguang接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 21:02:09      大肘棒                   接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 21:02:20      大肘棒                   接收                文本                【打卡】keep17分钟
2215573545@chatroom           2016-12-14 21:02:56      大肘棒                   接收                文本                今天是来划水滴[捂脸]
2215573545@chatroom           2016-12-14 21:03:20      163liangleshengxiadexin  接收                文本                【打卡】跑步机40分钟
2215573545@chatroom           2016-12-14 21:03:23      163liangleshengxiadexin  接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 21:04:37      186-沂顾                 接收                文本                【打卡】健身房60min
2215573545@chatroom           2016-12-14 21:05:16      186-沂顾                 接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 21:50:33      liuxiangguo              接收                文本                【打卡】keep 22分钟
2215573545@chatroom           2016-12-14 21:50:36      liuxiangguo              接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 21:51:56      220adang                 接收                文本                【打卡】健身房背部锻炼60min
2215573545@chatroom           2016-12-14 21:52:03      220adang                 接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 21:57:42      111daya                  接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 21:57:43      111daya                  接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 21:58:10      111daya                  接收                文本                【打卡】健身房+keep 150min
2215573545@chatroom           2016-12-14 22:17:02      201-海龙201hailong       接收                文本                【打卡】keep 22分钟
2215573545@chatroom           2016-12-14 22:17:05      201-海龙201hailong       接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 22:24:20      241DrPP                  接收                文本                【打卡】无氧胸部肱三头肌70分钟
2215573545@chatroom           2016-12-14 22:24:22      241DrPP                  接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 23:12:40      200ZR                    接收                文本                【打卡】跑步 23min+plank 6min
2215573545@chatroom           2016-12-14 23:12:48      200ZR                    接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-14 23:24:20      188-远新188yuanxin       接收                文本                【打卡】keep 93mins
2215573545@chatroom           2016-12-14 23:24:21      188-远新188yuanxin       接收                网页                wxid_bu5jgvp14vr541:
<?xml version="1.0"?>
<msg>
	<appmsg appid="wxb282679aa5d87d4a" sdkver="0">
		<title />
		<des />
		<action />
		<type>2</type>
		<showtype>0</showtype>
		<mediatagname />
		<messageext />
		<messageaction />
		<content />
		<contentattr>0</contentattr>
		<url />
		<lowurl />
		<dataurl />
		<lowdataurl />
		<appattach>
			<totallen>149612</totallen>
			<attachid>@cdn_304d020100044630440201000204e3a7e0d502033d14ba0204368ffa3a0204585164240422323231353537333534354063686174726f6f6d353738315f313438313732393036300201000201000400_19df553577014a51b55296b529a08a70_1</attachid>
			<emoticonmd5 />
			<fileext />
			<cdnattachurl>304d020100044630440201000204e3a7e0d502033d14ba0204368ffa3a0204585164240422323231353537333534354063686174726f6f6d353738315f313438313732393036300201000201000400</cdnattachurl>
			<cdnthumburl>304d020100044630440201000204e3a7e0d502033d14ba0204368ffa3a0204585164240422323231353537333534354063686174726f6f6d353738315f313438313732393036300201000201000400</cdnthumburl>
			<cdnthumbmd5 />
			<cdnthumblength>2457</cdnthumblength>
			<cdnthumbwidth>125</cdnthumbwidth>
			<cdnthumbheight>223</cdnthumbheight>
			<cdnthumbaeskey>19df553577014a51b55296b529a08a70</cdnthumbaeskey>
			<aeskey>19df553577014a51b55296b529a08a70</aeskey>
			<encryver>0</encryver>
		</appattach>
		<extinfo />
		<sourceusername />
		<sourcedisplayname />
		<thumburl />
		<md5 />
		<statextstr>GhQKEnd4YjI4MjY3OWFhNWQ4N2Q0YQ==</statextstr>
		<md5>348381ef3027f19c7bc6043735c9b445</md5>
	</appmsg>
	<fromusername>wxid_bu5jgvp14vr541</fromusername>
	<scene>0</scene>
	<appinfo>
		<version>10</version>
		<appname>Keep</appname>
	</appinfo>
	<commenturl></commenturl>
</msg>

2215573545@chatroom           2016-12-14 23:35:53      089-゛刂彐阝急メ『破军』 接收                文本                【打卡】keep49分钟
2215573545@chatroom           2016-12-14 23:36:07      089-゛刂彐阝急メ『破军』 接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-15 07:38:30      120-Avenue               接收                文本                【打卡】Keep＋26mins
2215573545@chatroom           2016-12-15 07:38:31      120-Avenue               接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-15 08:01:59      極限夢                   接收                文本                【打卡】跑步 1h
2215573545@chatroom           2016-12-15 08:04:46      194-JH2016JC             接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-15 08:05:36      194-JH2016JC             接收                文本                【打卡】Keep＋35mins
2215573545@chatroom           2016-12-15 20:29:03      大肘棒                   接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-15 20:29:20      大肘棒                   接收                文本                【打卡】跑步+47mins
2215573545@chatroom           2016-12-15 20:38:49      161-@(ㅎ︵ㅎ)@           接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-15 20:39:10      161-@(ㅎ︵ㅎ)@           接收                文本                【打卡】健身房60分钟
2215573545@chatroom           2016-12-15 21:11:05      186-沂顾                 接收                文本                【打卡】跑步40min+瑜伽60min
2215573545@chatroom           2016-12-15 21:11:11      186-沂顾                 接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-15 21:33:01      194-JH2016JC             接收                文本                【打卡】游泳+40mins
2215573545@chatroom           2016-12-15 21:35:42      182zhuangxiaozhuang      接收                文本                【请假】重感冒了
2215573545@chatroom           2016-12-15 21:35:56      182zhuangxiaozhuang      接收                文本                反复无常的天气😓
2215573545@chatroom           2016-12-15 21:40:28      百合燕燕                 接收                文本                【打卡】力量训练1小时
2215573545@chatroom           2016-12-15 21:40:31      百合燕燕                 接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-15 21:41:06      百合燕燕                 接收                文本                捕捉到同款👟妹子
2215573545@chatroom           2016-12-15 21:46:13      105-七七_seven           接收                文本                【打卡】keep 80min
2215573545@chatroom           2016-12-15 21:46:17      105-七七_seven           接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-15 21:56:43      我                       发送                文本                【打卡】跑步+1h
2215573545@chatroom           2016-12-15 21:56:49      我                       发送                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-15 21:57:20      025suliangyi             接收                文本                太牛了
2215573545@chatroom           2016-12-15 21:57:45      017liangwenyan           接收                文本                跑的好快，快赶上我了
2215573545@chatroom           2016-12-15 21:58:37      我                       发送                文本                额，边聊天边跑...都不知道自己配速[捂脸]
2215573545@chatroom           2016-12-15 22:01:13      111daya                  接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-15 22:01:14      111daya                  接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-15 22:01:15      111daya                  接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-15 22:01:39      025suliangyi             接收                文本                今天这么大风
2215573545@chatroom           2016-12-15 22:01:44      111daya                  接收                文本                【打卡】健身房+射箭+羽毛球 240min
2215573545@chatroom           2016-12-15 22:01:50      025suliangyi             接收                文本                真是佩服
2215573545@chatroom           2016-12-15 22:02:40      194-JH2016JC             接收                文本                @北京海淀 ～塔雅 啊哟
2215573545@chatroom           2016-12-15 22:02:50      111daya                  接收                文本                咋的啦
2215573545@chatroom           2016-12-15 22:02:59      194-JH2016JC             接收                文本                @北京海淀 ～塔雅 你这么发狠
2215573545@chatroom           2016-12-15 22:03:17      194-JH2016JC             接收                文本                最近恋上哪个姑娘了
2215573545@chatroom           2016-12-15 22:03:58      111daya                  接收                文本                没有啊！最近比较闲，就多运动下
2215573545@chatroom           2016-12-15 22:14:23      112-@蔡                  接收                文本                【打卡】篮球2小时
2215573545@chatroom           2016-12-15 22:14:30      112-@蔡                  接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-15 22:16:13      215-lv_w🔞             接收                文本                【打卡】篮球2小时
2215573545@chatroom           2016-12-15 22:17:41      215-lv_w🔞             接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-15 22:19:30      070-期待的使者           接收                网页                
                                                                                          
2215573545@chatroom           2016-12-15 22:19:54      070-期待的使者           接收                文本                【打卡】跑步26分钟
2215573545@chatroom           2016-12-15 22:22:26      我                       发送                文本                @北京海淀 ～塔雅 最近看上谁了，这么拼
2215573545@chatroom           2016-12-15 22:22:56      我                       发送                文本                @北京昌平~小苏 风不大呢，就是有点冷，刚还灌了一罐啤酒要冻死了[捂脸]
2215573545@chatroom           2016-12-15 22:22:57      111daya                  接收                文本                [尴尬]这是套路吗
2215573545@chatroom           2016-12-15 22:23:40      我                       发送                文本                必须啊
2215573545@chatroom           2016-12-15 22:25:17      025suliangyi             接收                文本                @北京海淀 ～塔雅 最近看上谁了，这么拼
2215573545@chatroom           2016-12-15 22:25:39      158-图腾                 接收                文本                【打卡】二头，三头40分钟，有氧25分钟
2215573545@chatroom           2016-12-15 22:25:54      025suliangyi             接收                文本                来，我的被窝刚暖热@BadGirl 
2215573545@chatroom           2016-12-15 22:26:11      111daya                  接收                动画表情            [动画表情]
2215573545@chatroom           2016-12-15 22:26:43      我                       发送                文本                [捂脸]
2215573545@chatroom           2016-12-15 22:26:51      我                       发送                文本                啥时候一起去喝酒吧
2215573545@chatroom           2016-12-15 22:27:36      我                       发送                文本                你被窝有人吗
2215573545@chatroom           2016-12-15 22:27:37      111daya                  接收                文本                喝酒，我不行，不过可以坐陪
2215573545@chatroom           2016-12-15 22:27:42      我                       发送                文本                没人我不去
2215573545@chatroom           2016-12-15 22:27:54      我                       发送                文本                为啥啊
2215573545@chatroom           2016-12-15 22:28:10      025suliangyi             接收                文本                赶快来
2215573545@chatroom           2016-12-15 22:28:17      025suliangyi             接收                文本                喝酒，我不行，不过可以坐陪
2215573545@chatroom           2016-12-15 22:28:38      025suliangyi             接收                文本                目前我发现公司有几个超能喝的
2215573545@chatroom           2016-12-15 22:28:40      194-JH2016JC             接收                文本                @BadGirl @北京昌平~小苏 污，太污[捂脸]
2215573545@chatroom           2016-12-15 22:28:55      194-JH2016JC             接收                文本                你俩想干嘛
2215573545@chatroom           2016-12-15 22:29:08      025suliangyi             接收                文本                每个人喝白酒都是一斤半的
2215573545@chatroom           2016-12-15 22:29:31      025suliangyi             接收                文本                有一个把啤酒当怂人乐
2215573545@chatroom           2016-12-15 22:29:47      110-江涛骇浪             接收                文本                白酒一斤半，啤酒随便灌
2215573545@chatroom           2016-12-15 22:29:52      110-江涛骇浪             接收                文本                [憨笑][憨笑][憨笑]
2215573545@chatroom           2016-12-15 22:30:26      110-江涛骇浪             接收                文本                这样喝的都有病
2215573545@chatroom           2016-12-15 22:30:39      025suliangyi             接收                文本                喝酒超牛逼
2215573545@chatroom           2016-12-15 22:30:46      025suliangyi             接收                文本                没人喝得过
2215573545@chatroom           2016-12-15 22:31:04      我                       发送                文本                牛逼
2215573545@chatroom           2016-12-15 22:31:17      我                       发送                文本                好久不练我酒量也不行了[捂脸]
2215573545@chatroom           2016-12-15 22:31:58      025suliangyi             接收                文本                昨天他们又干了六瓶
2215573545@chatroom           2016-12-15 22:32:11      025suliangyi             接收                文本                [捂脸][捂脸][捂脸]
2215573545@chatroom           2016-12-15 22:34:28      111daya                  接收                文本                酒量还能练出来，厉害
2215573545@chatroom           2016-12-15 22:34:35      111daya                  接收                文本                是往死里喝吗
2215573545@chatroom           2016-12-15 22:34:57      我                       发送                文本                额，酒量分天生和后天刻苦训练
2215573545@chatroom           2016-12-15 22:34:59      我                       发送                文本                [捂脸]
2215573545@chatroom           2016-12-15 22:49:02      林行                     接收                文本                【打卡】keep+33min
2215573545@chatroom           2016-12-15 22:49:08      林行                     接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-15 23:16:17      194-JH2016JC             接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-16 07:20:39      112-@蔡                  接收                文本                【打卡】跑步40min
2215573545@chatroom           2016-12-16 07:20:40      112-@蔡                  接收                网页                @蔡的跑步打卡
                                                                                          http://mi.mixpay.cn/app/#/detail/QSRunningTeam/1qxb0P9D
2215573545@chatroom           2016-12-16 07:45:34      194-JH2016JC             接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-12-16 07:46:16      194-JH2016JC             接收                文本                【打卡】keep+25min
2215573545@chatroom           2016-12-16 08:14:11      194-JH2016JC             接收                照片壁纸            [照片壁纸]
